64
# x y z
0	1.4	0
0.25	1.4	0
0.5	1.4	0
0.75	1.4	0
1	1.4	0
1.25	1.4	0
1.5	1.4	0
1.75	1.4	0
2	1.4	0
2.25	1.4	0
2.5	1.4	0
2.75	1.4	0
3	1.4	0
3.25	1.4	0
3.5	1.4	0
3.75	1.4	0
4	1.4	0
4.25	1.4	0
4.5	1.4	0
4.75	1.4	0
5	1.4	0
5.25	1.4	0
5.5	1.4	0
5.75	1.4	0
6	1.4	0
6.25	1.4	0
6.5	1.4	0
6.75	1.4	0
7	1.4	0
7.25	1.4	0
7.5	1.4	0
7.75	1.4	0
0	2.4	0
0.25	2.4	0
0.5	2.4	0
0.75	2.4	0
1	2.4	0
1.25	2.4	0
1.5	2.4	0
1.75	2.4	0
2	2.4	0
2.25	2.4	0
2.5	2.4	0
2.75	2.4	0
3	2.4	0
3.25	2.4	0
3.5	2.4	0
3.75	2.4	0
4	2.4	0
4.25	2.4	0
4.5	2.4	0
4.75	2.4	0
5	2.4	0
5.25	2.4	0
5.5	2.4	0
5.75	2.4	0
6	2.4	0
6.25	2.4	0
6.5	2.4	0
6.75	2.4	0
7	2.4	0
7.25	2.4	0
7.5	2.4	0
7.75	2.4	0
214
# a b m n rhoa k err ip iperr
1	6	2	3	3.86117672000000e+02	2.69279370307697e+00	3.00025898840496e-02	0.00000000000000e+00	0.00000000000000e+00
1	6	3	4	2.35405599000000e+02	4.71238898038469e+00	3.00042479873217e-02	0.00000000000000e+00	0.00000000000000e+00
1	6	4	5	4.08298768000000e+02	2.69279370307697e+00	3.00024491869150e-02	0.00000000000000e+00	0.00000000000000e+00
2	7	3	4	3.29625410000000e+02	2.69279370307697e+00	3.00030337467005e-02	0.00000000000000e+00	0.00000000000000e+00
2	7	4	5	2.82202305000000e+02	4.71238898038469e+00	3.00035435571655e-02	0.00000000000000e+00	0.00000000000000e+00
2	7	5	6	3.08108114000000e+02	2.69279370307697e+00	3.00032456139730e-02	0.00000000000000e+00	0.00000000000000e+00
3	8	4	5	4.69683525000000e+02	2.69279370307697e+00	3.00021290932016e-02	0.00000000000000e+00	0.00000000000000e+00
3	8	5	6	2.80313874000000e+02	4.71238898038469e+00	3.00035674295593e-02	0.00000000000000e+00	0.00000000000000e+00
3	8	6	7	5.45519729000000e+02	2.69279370307697e+00	3.00018331142704e-02	0.00000000000000e+00	0.00000000000000e+00
4	9	5	6	3.71163322000000e+02	2.69279370307697e+00	3.00026942317323e-02	0.00000000000000e+00	0.00000000000000e+00
4	9	6	7	3.96657204000000e+02	4.71238898038469e+00	3.00025210685446e-02	0.00000000000000e+00	0.00000000000000e+00
4	9	7	8	5.26689440000000e+02	2.69279370307697e+00	3.00018986520785e-02	0.00000000000000e+00	0.00000000000000e+00
5	10	6	7	4.90638514000000e+02	2.69279370307697e+00	3.00020381604205e-02	0.00000000000000e+00	0.00000000000000e+00
5	10	7	8	2.95875886000000e+02	4.71238898038469e+00	3.00033797955403e-02	0.00000000000000e+00	0.00000000000000e+00
